법정동코드,법정동명
27140131,대구광역시 동구 내곡동
27140132,대구광역시 동구 능성동
27140133,대구광역시 동구 진인동
27140134,대구광역시 동구 도학동
27140135,대구광역시 동구 백안동
27140136,대구광역시 동구 미곡동
27140137,대구광역시 동구 용수동
27140138,대구광역시 동구 신무동
27140139,대구광역시 동구 미대동
27140140,대구광역시 동구 내동
27140141,대구광역시 동구 신용동
27140142,대구광역시 동구 중대동
27140143,대구광역시 동구 송정동
27140144,대구광역시 동구 덕곡동
27140145,대구광역시 동구 지묘동
27170101,대구광역시 서구 내당동
27170102,대구광역시 서구 비산동
27170103,대구광역시 서구 평리동
27170104,대구광역시 서구 상리동
27170105,대구광역시 서구 중리동
27170106,대구광역시 서구 이현동
27170107,대구광역시 서구 원대동1가
27170108,대구광역시 서구 원대동2가
27170109,대구광역시 서구 원대동3가
27200101,대구광역시 남구 이천동
27200102,대구광역시 남구 봉덕동
27200103,대구광역시 남구 대명동
27230101,대구광역시 북구 칠성동1가
27230102,대구광역시 북구 칠성동2가
27230103,대구광역시 북구 고성동1가
27230104,대구광역시 북구 고성동2가
27230105,대구광역시 북구 고성동3가
27230106,대구광역시 북구 침산동
27230107,대구광역시 북구 노원동1가
27230108,대구광역시 북구 노원동2가
27230109,대구광역시 북구 노원동3가
27230110,대구광역시 북구 대현동
27230111,대구광역시 북구 산격동
27230112,대구광역시 북구 복현동
27230113,대구광역시 북구 검단동
27230114,대구광역시 북구 동변동
27230115,대구광역시 북구 서변동
27230116,대구광역시 북구 조야동
27230117,대구광역시 북구 노곡동
27230118,대구광역시 북구 읍내동
27230119,대구광역시 북구 동호동
27230120,대구광역시 북구 학정동
27230121,대구광역시 북구 도남동
27230122,대구광역시 북구 국우동
27230123,대구광역시 북구 구암동
27230124,대구광역시 북구 동천동
27230125,대구광역시 북구 관음동
27230126,대구광역시 북구 태전동
27230127,대구광역시 북구 매천동
27230128,대구광역시 북구 팔달동
27230129,대구광역시 북구 금호동
27230130,대구광역시 북구 사수동
27230131,대구광역시 북구 연경동
27260101,대구광역시 수성구 범어동
27260102,대구광역시 수성구 만촌동
27260103,대구광역시 수성구 수성동1가
27260104,대구광역시 수성구 수성동2가
27260105,대구광역시 수성구 수성동3가
27260106,대구광역시 수성구 수성동4가
27260107,대구광역시 수성구 황금동
27260108,대구광역시 수성구 중동
27260109,대구광역시 수성구 상동
27260110,대구광역시 수성구 파동
27260111,대구광역시 수성구 두산동
27260112,대구광역시 수성구 지산동
27260113,대구광역시 수성구 범물동
27260114,대구광역시 수성구 시지동
27260115,대구광역시 수성구 매호동
27260116,대구광역시 수성구 성동
27260117,대구광역시 수성구 사월동
27260118,대구광역시 수성구 신매동
27260119,대구광역시 수성구 욱수동
27260120,대구광역시 수성구 노변동
27260122,대구광역시 수성구 삼덕동
27260123,대구광역시 수성구 연호동
27260124,대구광역시 수성구 이천동
27260125,대구광역시 수성구 고모동
27260126,대구광역시 수성구 가천동
27260127,대구광역시 수성구 대흥동
27290101,대구광역시 달서구 성당동
27290102,대구광역시 달서구 두류동
27290104,대구광역시 달서구 파호동
27290105,대구광역시 달서구 호림동
27290106,대구광역시 달서구 갈산동
27290107,대구광역시 달서구 신당동
27290108,대구광역시 달서구 이곡동
27290109,대구광역시 달서구 장동
27290110,대구광역시 달서구 장기동
27290111,대구광역시 달서구 용산동
27290112,대구광역시 달서구 죽전동
27290113,대구광역시 달서구 감삼동
27290114,대구광역시 달서구 본리동
27290115,대구광역시 달서구 상인동
27290116,대구광역시 달서구 도원동
27290117,대구광역시 달서구 진천동
27290118,대구광역시 달서구 유천동
27290119,대구광역시 달서구 대천동
27290120,대구광역시 달서구 월성동
27290121,대구광역시 달서구 월암동
27290122,대구광역시 달서구 송현동
27290123,대구광역시 달서구 대곡동
27290124,대구광역시 달서구 본동
27290125,대구광역시 달서구 호산동
27710250,대구광역시 달성군 화원읍
27710253,대구광역시 달성군 논공읍
27710256,대구광역시 달성군 다사읍
27710259,대구광역시 달성군 유가읍
27710310,대구광역시 달성군 가창면
27710330,대구광역시 달성군 하빈면
27710340,대구광역시 달성군 옥포면
27710360,대구광역시 달성군 현풍면
27710380,대구광역시 달성군 구지면
28110101,인천광역시 중구 중앙동1가
28110102,인천광역시 중구 중앙동2가
28110103,인천광역시 중구 중앙동3가
28110104,인천광역시 중구 중앙동4가
28110105,인천광역시 중구 해안동1가
28110106,인천광역시 중구 해안동2가
28110107,인천광역시 중구 해안동3가
28110108,인천광역시 중구 해안동4가
28110109,인천광역시 중구 관동1가
28110110,인천광역시 중구 관동2가
28110111,인천광역시 중구 관동3가
28110112,인천광역시 중구 항동1가
28110113,인천광역시 중구 항동2가
28110114,인천광역시 중구 항동3가
28110115,인천광역시 중구 항동4가
28110116,인천광역시 중구 항동5가
28110117,인천광역시 중구 항동6가
28110118,인천광역시 중구 항동7가
28110119,인천광역시 중구 송학동1가
28110120,인천광역시 중구 송학동2가
28110121,인천광역시 중구 송학동3가
28110122,인천광역시 중구 사동
28110123,인천광역시 중구 신생동
28110124,인천광역시 중구 신포동
28110125,인천광역시 중구 답동
28110126,인천광역시 중구 신흥동1가
28110127,인천광역시 중구 신흥동2가
28110128,인천광역시 중구 신흥동3가
28110129,인천광역시 중구 선화동
28110130,인천광역시 중구 유동
28110131,인천광역시 중구 율목동
28110132,인천광역시 중구 도원동
28110133,인천광역시 중구 내동
28110134,인천광역시 중구 경동
28110135,인천광역시 중구 용동
28110136,인천광역시 중구 인현동
28110137,인천광역시 중구 전동
28110138,인천광역시 중구 북성동1가
28110139,인천광역시 중구 북성동2가
28110140,인천광역시 중구 북성동3가
28110141,인천광역시 중구 선린동
28110142,인천광역시 중구 송월동1가
28110143,인천광역시 중구 송월동2가
28110144,인천광역시 중구 송월동3가
28110145,인천광역시 중구 중산동
28110146,인천광역시 중구 운남동
28110147,인천광역시 중구 운서동
28110148,인천광역시 중구 운북동
28110149,인천광역시 중구 을왕동
28110150,인천광역시 중구 남북동
28110151,인천광역시 중구 덕교동
28110152,인천광역시 중구 무의동
28140101,인천광역시 동구 만석동
28140102,인천광역시 동구 화수동
28140103,인천광역시 동구 송현동
28140104,인천광역시 동구 화평동
28140105,인천광역시 동구 창영동
28140106,인천광역시 동구 금곡동
28140107,인천광역시 동구 송림동
28170101,인천광역시 남구 숭의동
28170102,인천광역시 남구 용현동
28170103,인천광역시 남구 학익동
28170105,인천광역시 남구 도화동
28170106,인천광역시 남구 주안동
28170108,인천광역시 남구 관교동
28170109,인천광역시 남구 문학동
28185101,인천광역시 연수구 옥련동
28185102,인천광역시 연수구 선학동
28185103,인천광역시 연수구 연수동
28185104,인천광역시 연수구 청학동
28185105,인천광역시 연수구 동춘동
28185106,인천광역시 연수구 송도동
28200101,인천광역시 남동구 구월동
28200102,인천광역시 남동구 간석동
28200103,인천광역시 남동구 만수동
28200104,인천광역시 남동구 장수동
28200105,인천광역시 남동구 서창동
28200106,인천광역시 남동구 운연동
28200107,인천광역시 남동구 남촌동
28200108,인천광역시 남동구 수산동
28200109,인천광역시 남동구 도림동
28200110,인천광역시 남동구 논현동
28200111,인천광역시 남동구 고잔동
28237101,인천광역시 부평구 부평동
28237102,인천광역시 부평구 십정동
28237103,인천광역시 부평구 산곡동
28237104,인천광역시 부평구 청천동
28237105,인천광역시 부평구 삼산동
28237106,인천광역시 부평구 갈산동
28237107,인천광역시 부평구 부개동
28237108,인천광역시 부평구 일신동
28237109,인천광역시 부평구 구산동
28245101,인천광역시 계양구 효성동
28245102,인천광역시 계양구 계산동
28245103,인천광역시 계양구 작전동
28245104,인천광역시 계양구 서운동
28245105,인천광역시 계양구 임학동
28245106,인천광역시 계양구 용종동
28245107,인천광역시 계양구 병방동
28245108,인천광역시 계양구 방축동
28245109,인천광역시 계양구 박촌동
28245110,인천광역시 계양구 동양동
28245111,인천광역시 계양구 귤현동
28245112,인천광역시 계양구 상야동
28245113,인천광역시 계양구 하야동
28245114,인천광역시 계양구 평동
28245115,인천광역시 계양구 노오지동
28245116,인천광역시 계양구 선주지동
28245117,인천광역시 계양구 이화동
28245118,인천광역시 계양구 오류동
28245119,인천광역시 계양구 갈현동
28245120,인천광역시 계양구 둑실동
28245121,인천광역시 계양구 목상동
28245122,인천광역시 계양구 다남동
28245123,인천광역시 계양구 장기동
28260101,인천광역시 서구 백석동
28260102,인천광역시 서구 시천동
28260103,인천광역시 서구 검암동
28260104,인천광역시 서구 경서동
28260105,인천광역시 서구 공촌동
28260106,인천광역시 서구 연희동
28260107,인천광역시 서구 심곡동
28260108,인천광역시 서구 가정동
28260109,인천광역시 서구 신현동
28260110,인천광역시 서구 석남동
28260111,인천광역시 서구 원창동
28260112,인천광역시 서구 가좌동
28260113,인천광역시 서구 마전동
28260114,인천광역시 서구 당하동
28260115,인천광역시 서구 원당동
28260117,인천광역시 서구 대곡동
28260118,인천광역시 서구 금곡동
28260119,인천광역시 서구 오류동
